Finish Loading!	
total size	10928	
0.002776,0.695561,0.003658	

	
0.000000,0.263158	
0.000000,0.320499	
0.001754,0.353093	
0.002632,0.375762	
0.003684,0.392133	
0.169737,0.493444	
0.288346,0.565809	
0.377303,0.620083	
0.446491,0.662296	
0.501842,0.696066	
