0.075116,0.608628,0.228349	

	
0.000000,0.122369	
0.000000,0.150818	
0.000000,0.175890	
0.000000,0.205768	
0.011852,0.245986	
0.176543,0.371655	
0.294180,0.461419	
0.382407,0.528741	
0.451029,0.581103	
0.505926,0.622993	
