0.054285,0.589182,0.174660	

	
0.681481,0.667186	
0.820370,0.787997	
0.874074,0.835542	
0.904630,0.864770	
0.923704,0.887295	
0.936420,0.906080	
0.945503,0.919497	
0.952315,0.929560	
0.957613,0.937386	
0.961852,0.943648	
