0.107166,0.577978,0.219094	

	
0.866667,0.341387	
0.911111,0.371785	
0.932099,0.388413	
0.944444,0.400039	
0.951852,0.409977	
0.959877,0.508314	
0.965608,0.578555	
0.969907,0.631235	
0.973251,0.672209	
0.975926,0.704988	
