0.083518,0.473149,0.301079	

	
0.651852,0.645362	
0.818519,0.744739	
0.875309,0.786438	
0.906481,0.811185	
0.925185,0.831800	
0.937654,0.859834	
0.946561,0.879857	
0.953241,0.894875	
0.958436,0.906556	
0.962593,0.915900	
