0.132030,0.592144,0.314065	

	
0.029630,0.231489	
0.081481,0.238114	
0.111111,0.246817	
0.139815,0.257599	
0.165926,0.268901	
0.304938,0.390751	
0.404233,0.477786	
0.478704,0.543063	
0.536626,0.593834	
0.582963,0.634451	
