0.072843,0.539472,0.280185	

	
0.000000,0.229150	
0.003704,0.238114	
0.009877,0.244479	
0.020370,0.254871	
0.047407,0.271707	
0.206173,0.393089	
0.319577,0.479791	
0.404630,0.544817	
0.470782,0.595393	
0.523704,0.635853	
