0.132357,0.625757,0.329480	

	
0.214815,0.408418	
0.381481,0.485581	
0.517284,0.533645	
0.612963,0.576578	
0.685926,0.617927	
0.738272,0.681606	
0.775661,0.727091	
0.803704,0.761204	
0.825514,0.787737	
0.842963,0.808963	
