nan,0.641597,0.423400	

	
0.000000,0.229930	
0.394444,0.372954	
0.555556,0.438296	
0.641667,0.483242	
0.700000,0.517849	
0.750000,0.598207	
0.785714,0.655606	
0.812500,0.698655	
0.833333,0.732138	
0.850000,0.758924	
